"ObjetoOriginal","ObjetoNovo"
"ZTCODE","ZESZTCODE"
"ZDOFI_STAT_SOLIC","ZESZDOFI_STAT_SOLIC"
"ZDM_NR_PERC_CLASSIFICACAO","ZESZDM_NR_PERC_CLASSIFICACAO"
"Z_STATUS_ROT","ZESZ_STATUS_ROT"
"ZINTG_PISALIQ","ZESZINTG_PISALIQ"
"ZDE_VLR05_10","ZESZDE_VLR05_10"
"ZDM_LOCAL_EMBARQUE","ZESZDM_LOCAL_EMBARQUE"
"ZDE_DIRECAO","ZESZDE_DIRECAO"
"ZDE_ELEMENT_ARRAY","ZESZDE_ELEMENT_ARRAY"
"ZDE_AUT_NFPS","ZESZDE_AUT_NFPS"
"ZIB_CTE_DIST_TER","ZESZIB_CTE_DIST_TER"
"ZSDE_ID_COMPRA","ZESZSDE_ID_COMPRA"
"ZDE_CPF_DEST","ZESZDE_CPF_DEST"
"ZDE_VLR_TOTAL_FRETE","ZESZDE_VLR_TOTAL_FRETE"
"ZLESDTOLTXT","ZESZLESDTOLTXT"
"ZDE_DATA_NFE","ZESZDE_DATA_NFE"
"ZDM_NR_PESO_ALVO","ZESZDM_NR_PESO_ALVO"
"ZQTD_DIAS_VENCIMENTO","ZESZQTD_DIAS_VENCIMENTO"
"ZDM_OPER_AQUAV2","ZESZDM_OPER_AQUAV2"
"ZDE_INF_CTE_IMPOSTO_ICMS","ZESZDE_INF_CTE_IMPOSTO_ICMS"
"ZTRANSF_APROV","ZESZTRANSF_APROV"
"ZDE_INF_CTE_NORM_INF_NFE_T","ZESZDE_INF_CTE_NORM_INF_NFE_T"
"ZBC_EMPRESA","ZESZBC_EMPRESA"
"ZDE_CHAVE_ACESSO","ZESZDE_CHAVE_ACESSO"
"ZNF_EXP","ZESZNF_EXP"
"ZDE_ID_TAKEUP","ZESZDE_ID_TAKEUP"
"ZDM_DS_IMPOSTO","ZESZDM_DS_IMPOSTO"
"ZDE_PC_CNPJ","ZESZDE_PC_CNPJ"
"ZSDD034","ZESZSDD034"
"ZDE_UF","ZESZDE_UF"
"ZDE_FAGL_PEDF","ZESZDE_FAGL_PEDF"
"ZCX_WEBSERVICE","ZESZCX_WEBSERVICE"
"ZLESDCONHEC","ZESZLESDCONHEC"
"ZIB_CTE_DIST_ANT","ZESZIB_CTE_DIST_ANT"
"ZDE_ID_FORNECEDOR","ZESZDE_ID_FORNECEDOR"
"ZSFI_MEP_PROCESS","ZESZSFI_MEP_PROCESS"
"ZPPE_DOC_MR22_BRL","ZESZPPE_DOC_MR22_BRL"
"ZDE_ID_TOKEN","ZESZDE_ID_TOKEN"
"ZSDE_TRANS_FORA_FILIAL","ZESZSDE_TRANS_FORA_FILIAL"
"ZDE_VLR07_03","ZESZDE_VLR07_03"
"ZDE_DATE_BASE_PEDAGIO","ZESZDE_DATE_BASE_PEDAGIO"
"ZULTIMOSTATUSSAP06","ZESZULTIMOSTATUSSAP06"
"ZDE_VLR_TOTAL_S","ZESZDE_VLR_TOTAL_S"
"ZDE_EMAIL_RESP","ZESZDE_EMAIL_RESP"
"ZDE_ID_MOV_SISTEMA_ORIGEM","ZESZDE_ID_MOV_SISTEMA_ORIGEM"
"ZID_CHAR15_1","ZESZID_CHAR15_1"
"ZDE_NOME_MOTORISTA","ZESZDE_NOME_MOTORISTA"
"ZDE_DS_FILIAL","ZESZDE_DS_FILIAL"
"ZIB_CTE_DIST_GMS","ZESZIB_CTE_DIST_GMS"
"ZDE_M_IRPJ_USD","ZESZDE_M_IRPJ_USD"
"ZDM_PROD_CODIGO","ZESZDM_PROD_CODIGO"
"ZCLBP_C_APROV_PAGTO_OV","ZESZCLBP_C_APROV_PAGTO_OV"
"ZDE_QUANT_SALDO_AQUAV","ZESZDE_QUANT_SALDO_AQUAV"
"ZDE_PAYMENTS_FORTE_VM","ZESZDE_PAYMENTS_FORTE_VM"
"ZDE_COD_MATERIAL","ZESZDE_COD_MATERIAL"
"ZQTDMES","ZESZQTDMES"
"ZREGISTROMINISTERIO","ZESZREGISTROMINISTERIO"
"ZE_OPER_OBJ_CONT_COUPA","ZESZE_OPER_OBJ_CONT_COUPA"
"ZDEPM_SAFRA","ZESZDEPM_SAFRA"
"ZPMED005","ZESZPMED005"
"ZGLE0008","ZESZGLE0008"
"ZVL_PNEU","ZESZVL_PNEU"
"ZST_ENV","ZESZST_ENV"
"ZXML4000_LC","ZESZXML4000_LC"
"ZVALOR_NULO","ZESZVALOR_NULO"
"ZDM_ID_SIMETRYA","ZESZDM_ID_SIMETRYA"
"ZDE_TIPO_SEMENTE","ZESZDE_TIPO_SEMENTE"
"ZZ_STCD1","ZESZZ_STCD1"
"ZDE_HVI_POL","ZESZDE_HVI_POL"
"ZFIED018","ZESZFIED018"
"ZDE_TOTAL_FARDOS_SALDO","ZESZDE_TOTAL_FARDOS_SALDO"
"ZEPM_SISTEMA","ZESZEPM_SISTEMA"
"ZDE_DETERM_PEDIDO","ZESZDE_DETERM_PEDIDO"
"ZFI_DEC15_1","ZESZFI_DEC15_1"
"ZDM_ID_BOLETIM_PROD","ZESZDM_ID_BOLETIM_PROD"
"ZINTG_ICMSST","ZESZINTG_ICMSST"
"ZDE_QUANT_AQUAV","ZESZDE_QUANT_AQUAV"
"ZCLMM_APP_APROV_ADIA_FORN_IT","ZESZCLMM_APP_APROV_ADIA_FORN_IT"
"ZDCL2","ZESZDCL2"
"ZFIWED005","ZESZFIWED005"
"ZDM_NM_FARDOS","ZESZDM_NM_FARDOS"
"ZBRCTE_DACTE","ZESZBRCTE_DACTE"
"ZIB_NFE_DIST_TER","ZESZIB_NFE_DIST_TER"
"ZDE_PDF_CHAR_80","ZESZDE_PDF_CHAR_80"
"ZDM_CST_IPI","ZESZDM_CST_IPI"
"ZSYCHAR50","ZESZSYCHAR50"
"ZDM_ID_REGIAO","ZESZDM_ID_REGIAO"
"ZES_E_CONSUMO","ZESZES_E_CONSUMO"
"ZDE_ALIQUOTA_PIS","ZESZDE_ALIQUOTA_PIS"
"ZDESCFERI","ZESZDESCFERI"
"ZDESCRICAO","ZESZDESCRICAO"
"ZDM_STATUS_CARGA","ZESZDM_STATUS_CARGA"
"ZDE_NR_ROMANEIO_ENT","ZESZDE_NR_ROMANEIO_ENT"
"ZCLSD_APP_APROV_LIB_OV_ESTR","ZESZCLSD_APP_APROV_LIB_OV_ESTR"
"ZNRO_SM_SE","ZESZNRO_SM_SE"
"ZDE_TP_VEICULO","ZESZDE_TP_VEICULO"
"ZDE_DESC_LE","ZESZDE_DESC_LE"
"ZDE_INF_CTE_OS","ZESZDE_INF_CTE_OS"
"ZDE_LOCAL_DESPACHO_LONGITUDE","ZESZDE_LOCAL_DESPACHO_LONGITUDE"
"ZDE_CNPJ2","ZESZDE_CNPJ2"
"ZDE_TIME_CANCEL","ZESZDE_TIME_CANCEL"
"ZCD_PDF_FACTURA","ZESZCD_PDF_FACTURA"
"ZXNFE_IDUNIDTRANSPVAZIA","ZESZXNFE_IDUNIDTRANSPVAZIA"
"ZDE_CNPJ_CLIENTE","ZESZDE_CNPJ_CLIENTE"
"ZDE_NAT_OPERACAO","ZESZDE_NAT_OPERACAO"
"ZDE_ID_PRINCIPIO_ATIVO","ZESZDE_ID_PRINCIPIO_ATIVO"
"ZDE_HR_CUPOM_FISC","ZESZDE_HR_CUPOM_FISC"
"ZDE_TP_OPR_HEDGE_PAG","ZESZDE_TP_OPR_HEDGE_PAG"
"ZID_LOG","ZESZID_LOG"
"ZDE_QT_CARGA_CHEGADA","ZESZDE_QT_CARGA_CHEGADA"
"ZDE_ID_DUE","ZESZDE_ID_DUE"
"ZSDED050","ZESZSDED050"
"ZE_X_TRANSPORTADORA","ZESZE_X_TRANSPORTADORA"
"ZDM_SEXO","ZESZDM_SEXO"
"ZMMD_URGENCIA_NEC","ZESZMMD_URGENCIA_NEC"
"ZDE_VISAO_ZSDT0090","ZESZDE_VISAO_ZSDT0090"
"ZDPTO_RESP","ZESZDPTO_RESP"
"ZDE_CTE_XML","ZESZDE_CTE_XML"
"ZINTG_TRANSP_VOL","ZESZINTG_TRANSP_VOL"
"ZDE_DEST_INSC_ES","ZESZDE_DEST_INSC_ES"
"ZDR_DESC_CENTRO","ZESZDR_DESC_CENTRO"
"Z_RC_PERC2","ZESZ_RC_PERC2"
"ZDM_ID_SESSAO_BENEFICIAMENTO","ZESZDM_ID_SESSAO_BENEFICIAMENTO"
"ZSDD029","ZESZSDD029"
"ZDE_ROMANEIO","ZESZDE_ROMANEIO"
"ZCARRETA2","ZESZCARRETA2"
"ZDM_GRANT_TYPE","ZESZDM_GRANT_TYPE"
"ZDE_TP_SUB_CARAC_AVARIADO","ZESZDE_TP_SUB_CARAC_AVARIADO"
"ZDESCR","ZESZDESCR"
"ZSD_ATUALIZ","ZESZSD_ATUALIZ"
"ZRSI_MONO_AMOUNT","ZESZRSI_MONO_AMOUNT"
"ZDM_DEP_RESP","ZESZDM_DEP_RESP"
"ZDE_RSOCIAL_MOTO","ZESZDE_RSOCIAL_MOTO"
"ZPMD006","ZESZPMD006"
"ZDM_TP_PLANO_ADMNISTRADORA","ZESZDM_TP_PLANO_ADMNISTRADORA"
"ZCTE_OS_XML_SEFAZ","ZESZCTE_OS_XML_SEFAZ"
"ZSD_FLG_JRPRE","ZESZSD_FLG_JRPRE"
"ZWRBTR_DRE","ZESZWRBTR_DRE"
"ZDE_CNPJ_LOC_COLETA","ZESZDE_CNPJ_LOC_COLETA"
"ZDE_TIPO_PARCEIRO","ZESZDE_TIPO_PARCEIRO"
"ZDM_DIAS_VENCIMENTO","ZESZDM_DIAS_VENCIMENTO"
"ZNR_DI_AD","ZESZNR_DI_AD"
"ZDE_SE_STATUS_WORKFLOW","ZESZDE_SE_STATUS_WORKFLOW"
"ZE_S_COD_ABASTECEDOR","ZESZE_S_COD_ABASTECEDOR"
"ZSDD027","ZESZSDD027"
"ZDE_ST_MSG","ZESZDE_ST_MSG"
"ZDD_LINHA_DIGITAVEL","ZESZDD_LINHA_DIGITAVEL"
"ZED_COD_SOLICT_ISENCAO","ZESZED_COD_SOLICT_ISENCAO"
"ZORIGEM","ZESZORIGEM"
"ZE_S_COD_PONTO_ABAST_SAP","ZESZE_S_COD_PONTO_ABAST_SAP"
"ZDE_DESC_VEIC","ZESZDE_DESC_VEIC"
"ZDR_DESC_TP_TELA","ZESZDR_DESC_TP_TELA"
"ZDE_QT_CHEGADA","ZESZDE_QT_CHEGADA"
"ZDE_VL_FT_RODO_BRL","ZESZDE_VL_FT_RODO_BRL"
"ZCOD_MOTIVO","ZESZCOD_MOTIVO"
"ZDE_NR_FRETE_COMB","ZESZDE_NR_FRETE_COMB"
"ZTP_OBG","ZESZTP_OBG"
"ZNU_CDA","ZESZNU_CDA"
"ZDM_TP_PROC_TRANSP_REPOM","ZESZDM_TP_PROC_TRANSP_REPOM"
"ZDE_CK_NAO_VERIF_PERFIL","ZESZDE_CK_NAO_VERIF_PERFIL"
"ZDE_NM_QUANT_IMQT","ZESZDE_NM_QUANT_IMQT"
"ZZQUANT_ACESSO","ZESZZQUANT_ACESSO"
"ZDM_RECURSO_WEBSERVICE","ZESZDM_RECURSO_WEBSERVICE"
"ZDE_ADM_TIPO_USO","ZESZDE_ADM_TIPO_USO"
"ZDESCR_IMPOSTO","ZESZDESCR_IMPOSTO"
"ZMMED016","ZESZMMED016"
"ZFIWD008","ZESZFIWD008"
"ZDE_SEND_ATENTICACAO","ZESZDE_SEND_ATENTICACAO"
"ZDE_ID_COMPRA_SG","ZESZDE_ID_COMPRA_SG"
"ZRNTRC_EMISSOR","ZESZRNTRC_EMISSOR"
"ZSTATUS_AGRIQ","ZESZSTATUS_AGRIQ"
"ZGRUPO","ZESZGRUPO"
"ZDE_JA_ASSOCI_FLAG","ZESZDE_JA_ASSOCI_FLAG"
"ZGLE0037","ZESZGLE0037"
"ZSTAT","ZESZSTAT"
"ZCODUTF","ZESZCODUTF"
"ZTP_OP","ZESZTP_OP"
"ZINSTRUCAO","ZESZINSTRUCAO"
"ZIB_CTE_DIST_MOT","ZESZIB_CTE_DIST_MOT"
"ZSFI_APROV_PAGTOSAL_LOTE","ZESZSFI_APROV_PAGTOSAL_LOTE"
"ZQTDE1","ZESZQTDE1"
"ZSDT_TRANSF_SALDO","ZESZSDT_TRANSF_SALDO"
"Z_CONTA_LISTA","ZESZ_CONTA_LISTA"
"ZZELDOCUMENTO","ZESZZELDOCUMENTO"
"ZSDED016","ZESZSDED016"
"ZVLR_BRL_OLD","ZESZVLR_BRL_OLD"
"ZSDED_STS_CARGA","ZESZSDED_STS_CARGA"
"ZCARGA_ROM_CTE","ZESZCARGA_ROM_CTE"
"ZDT_VENC","ZESZDT_VENC"
"ZMM_WERKS","ZESZMM_WERKS"
"ZTARIFA","ZESZTARIFA"
"ZDE_USER_CREATE","ZESZDE_USER_CREATE"
"ZVLR_USD_NEW","ZESZVLR_USD_NEW"
"ZDE_AUTENTICA_OPUS","ZESZDE_AUTENTICA_OPUS"
"ZXNFE_INFCPL","ZESZXNFE_INFCPL"
"ZDM_TP_SUB_CARAC_AVARIADO","ZESZDM_TP_SUB_CARAC_AVARIADO"
"ZDM_OBSERVACAO","ZESZDM_OBSERVACAO"
"ZDLES003","ZESZDLES003"
"ZSEQ4","ZESZSEQ4"
"ZDE_ST_SOL_AJUSTE","ZESZDE_ST_SOL_AJUSTE"
"Z_BWART_TEXT","ZESZ_BWART_TEXT"
"ZFIED008","ZESZFIED008"
"ZDM_ID_ROTA","ZESZDM_ID_ROTA"
"ZSEQUENCIA10","ZESZSEQUENCIA10"
"ZDM_TP_DUE","ZESZDM_TP_DUE"
"ZDE_EMP_REC","ZESZDE_EMP_REC"
"ZIDUPF","ZESZIDUPF"
"ZDE_QTDE_FC_MI","ZESZDE_QTDE_FC_MI"
"ZVL_MATE","ZESZVL_MATE"
"ZNATUREZA","ZESZNATUREZA"
"ZDM_NR_VALOR","ZESZDM_NR_VALOR"
"ZDM_STATUS_SOLICITACAO","ZESZDM_STATUS_SOLICITACAO"
"ZE_S_COD_EMPRESA_IMPLE","ZESZE_S_COD_EMPRESA_IMPLE"
"ZDE_CNPJ_DESTINO","ZESZDE_CNPJ_DESTINO"
"ZDEPM_DATUM","ZESZDEPM_DATUM"
"ZDE_UF_PO_DESTINO","ZESZDE_UF_PO_DESTINO"
"ZDS_NR_ANO","ZESZDS_NR_ANO"
"ZDM_NR_PESO_HECTOLITRO","ZESZDM_NR_PESO_HECTOLITRO"
"ZHR_ATLZ","ZESZHR_ATLZ"
"ZPER_EXIBIR","ZESZPER_EXIBIR"
"ZIB_CTE_DIST_LBP","ZESZIB_CTE_DIST_LBP"
"ZVLR_DESV_USD","ZESZVLR_DESV_USD"
"ZYDM_LETRA","ZESZYDM_LETRA"
"ZDM_SE_PROCESSID","ZESZDM_SE_PROCESSID"
"ZDE_VLR_TOTAL_CTR","ZESZDE_VLR_TOTAL_CTR"
"ZDE_PESO_LIQRET_REAL","ZESZDE_PESO_LIQRET_REAL"
"ZAGENTE_FRETE","ZESZAGENTE_FRETE"
"ZDE_INFLOCALCARREGA","ZESZDE_INFLOCALCARREGA"
"ZDE_DT_AUTORIZA","ZESZDE_DT_AUTORIZA"
"ZDE_GUID32","ZESZDE_GUID32"
"ZCTE_OS_XML_SEFAZ_AUTH","ZESZCTE_OS_XML_SEFAZ_AUTH"
"ZQUANT15_3","ZESZQUANT15_3"
"ZDE_INICIO_UF","ZESZDE_INICIO_UF"
"ZSDED007","ZESZSDED007"
"ZMMED_BMT_POLEGAR","ZESZMMED_BMT_POLEGAR"
"Z_DESC_FER","ZESZ_DESC_FER"
"ZCL_WEBSERVICE_TRACE","ZESZCL_WEBSERVICE_TRACE"
"ZDE005","ZESZDE005"
"ZXNFE_IE_3","ZESZXNFE_IE_3"
"Z_EVENTO","ZESZ_EVENTO"
"ZCOD_REC","ZESZCOD_REC"
"ZDE_DOMINIO_BI","ZESZDE_DOMINIO_BI"
"ZDE_INF_CTE_AJ","ZESZDE_INF_CTE_AJ"
"ZDE_HR_ENVIO_EMAIL","ZESZDE_HR_ENVIO_EMAIL"
"ZSDED018","ZESZSDED018"
"ZCHVID","ZESZCHVID"
"ZREFNFE","ZESZREFNFE"
"ZPMED007","ZESZPMED007"
"ZREIMP","ZESZREIMP"
"ZTP_TRIB_ESTADO","ZESZTP_TRIB_ESTADO"
"ZDM_TEXT_STATUS","ZESZDM_TEXT_STATUS"
"ZDE_SIGLA_UF_EMISSOR","ZESZDE_SIGLA_UF_EMISSOR"
"ZDE_ACT_SET_ATIVAR","ZESZDE_ACT_SET_ATIVAR"
"ZINTG_ICMS50","ZESZINTG_ICMS50"
"ZIRRF","ZESZIRRF"
"ZXNFE_MDFE_UFFIM","ZESZXNFE_MDFE_UFFIM"
"ZE_S_COD_BICO","ZESZE_S_COD_BICO"
"ZINTG_IMPOSTO","ZESZINTG_IMPOSTO"
"ZSFI_APROV_ISENCAO_JUROS","ZESZSFI_APROV_ISENCAO_JUROS"
"ZMME_SYSPHERA_ID","ZESZMME_SYSPHERA_ID"
"ZFIED016","ZESZFIED016"
"ZSFI_APROV_PAGTOIMP_IT","ZESZSFI_APROV_PAGTOIMP_IT"
"ZDE_FAGL_AUTMIRO","ZESZDE_FAGL_AUTMIRO"
"ZCLCA_EXCEL","ZESZCLCA_EXCEL"
"ZDM_ID_FRETE_AQUA","ZESZDM_ID_FRETE_AQUA"
"ZDE_ACT_GET_NOMES_ALEATORIOS","ZESZDE_ACT_GET_NOMES_ALEATORIOS"
"ZFIWED007","ZESZFIWED007"
"ZDE_DESCR_PO_DESTINO","ZESZDE_DESCR_PO_DESTINO"
"ZDE_BUKRS_AG","ZESZDE_BUKRS_AG"
"ZDE_ENDERECO_PC","ZESZDE_ENDERECO_PC"
"ZDE_CK_FRETE_ENTRADA","ZESZDE_CK_FRETE_ENTRADA"
"ZDE_ESTORNAR_TRANS_MERC","ZESZDE_ESTORNAR_TRANS_MERC"
"ZTAXA_CURVA","ZESZTAXA_CURVA"
"ZSD_OCAD","ZESZSD_OCAD"
"ZE_I_TIPO_REGISTRO","ZESZE_I_TIPO_REGISTRO"
"ZE_DESC_OPERACAO","ZESZE_DESC_OPERACAO"
"ZMENG15","ZESZMENG15"
"ZSD_TPSIM","ZESZSD_TPSIM"
"ZDM_CK_SEM_RET_PEDIDO","ZESZDM_CK_SEM_RET_PEDIDO"
"ZDE_SALDO_ATU_USD","ZESZDE_SALDO_ATU_USD"
"ZSTATUS_PLAY","ZESZSTATUS_PLAY"
"ZE_X_LENTREGA","ZESZE_X_LENTREGA"
"ZSDED039","ZESZSDED039"
"ZTIPTOMADOR","ZESZTIPTOMADOR"
"ZBLOQ","ZESZBLOQ"
"ZCODE","ZESZCODE"
"ZDMBTR_CTR","ZESZDMBTR_CTR"
"ZDM_AUT_NFE_TER","ZESZDM_AUT_NFE_TER"
"ZIB_CTE_DIST_PLD","ZESZIB_CTE_DIST_PLD"
"ZCTE_DOC_ANT","ZESZCTE_DOC_ANT"
"ZDE_CIDADE_PC","ZESZDE_CIDADE_PC"
"ZDE_ID_ENTRADA","ZESZDE_ID_ENTRADA"
"ZDE_CLIENT_SECRET","ZESZDE_CLIENT_SECRET"
"ZDE_CIDADE_LR","ZESZDE_CIDADE_LR"
"ZXNFE_XBALSA","ZESZXNFE_XBALSA"
"ZID_DATA_LAN","ZESZID_DATA_LAN"
"ZFIN_EXPORT","ZESZFIN_EXPORT"
"ZDO_OPERACAO","ZESZDO_OPERACAO"
"ZDE_CPL_END_IMPORTADOR","ZESZDE_CPL_END_IMPORTADOR"
"ZID_TOKEN_CCT","ZESZID_TOKEN_CCT"
"ZPLACA_CAVALO","ZESZPLACA_CAVALO"
"ZCOD_CAMP_GUIA","ZESZCOD_CAMP_GUIA"
"ZIMP_RECEITA","ZESZIMP_RECEITA"
"ZDODT_INICIO","ZESZDODT_INICIO"
"ZPRECO_TON","ZESZPRECO_TON"
"ZFIS_VIP_TRANSNO","ZESZFIS_VIP_TRANSNO"
"ZDE_CANCEL_NFE","ZESZDE_CANCEL_NFE"
"ZHR_ANULA","ZESZHR_ANULA"
"ZFIED025","ZESZFIED025"
"ZDE_PERDA","ZESZDE_PERDA"
"ZZTOKEN","ZESZZTOKEN"
"ZPME_CRT_CORP_DESCR","ZESZPME_CRT_CORP_DESCR"
"ZCONSUMO","ZESZCONSUMO"
"ZBRNFE_DANFE_NAST","ZESZBRNFE_DANFE_NAST"
"ZQTDFIX","ZESZQTDFIX"
"ZCHAR500","ZESZCHAR500"
"ZXNFE_UF_3","ZESZXNFE_UF_3"
"ZSDD021","ZESZSDD021"
"ZCL_BP_APROV_PAGTO_IMP","ZESZCL_BP_APROV_PAGTO_IMP"
"ZCK_PAYMENT","ZESZCK_PAYMENT"
"ZDE_FORNCECIMENTO","ZESZDE_FORNCECIMENTO"
"ZSD_FLG_ESTOR","ZESZSD_FLG_ESTOR"
"ZURLWEBADM","ZESZURLWEBADM"
"ZDE_ACT_EXEC_SQL","ZESZDE_ACT_EXEC_SQL"
"ZDE_TC_ULTIMO_AJUSTE","ZESZDE_TC_ULTIMO_AJUSTE"
"ZID_INTERFACE","ZESZID_INTERFACE"
"ZDM_NR_ORDEM","ZESZDM_NR_ORDEM"
"ZOBS_IMP","ZESZOBS_IMP"
"ZSDE_PERIODO","ZESZSDE_PERIODO"
"ZID_MOVIMENTACAO","ZESZID_MOVIMENTACAO"
"ZDD_OBJETO","ZESZDD_OBJETO"
"ZCTE_XML_SEFAZ","ZESZCTE_XML_SEFAZ"
"ZPPED004","ZESZPPED004"
"ZDE_NR_PERC_IMPUREZA","ZESZDE_NR_PERC_IMPUREZA"
"ZDPM_CAIXA","ZESZDPM_CAIXA"
"ZDE_UND_TRIP","ZESZDE_UND_TRIP"
"ZDTP_OPERA","ZESZDTP_OPERA"
"ZDE_TODAS_FLAG","ZESZDE_TODAS_FLAG"
"ZCTE_PERCENTUAL","ZESZCTE_PERCENTUAL"
"ZDE_OPUS_DESC_IMPRESSORA","ZESZDE_OPUS_DESC_IMPRESSORA"
"Z_TP_EQ","ZESZ_TP_EQ"
"ZDM_CD_SISTEMA","ZESZDM_CD_SISTEMA"
"ZSEQ_AREA_VENDA","ZESZSEQ_AREA_VENDA"
"ZDE_ST_MENSAGEM","ZESZDE_ST_MENSAGEM"
"ZDE_ID_FRETE_AQUA","ZESZDE_ID_FRETE_AQUA"
"ZNIVCHICAGO","ZESZNIVCHICAGO"
"ZE_SAKNR1","ZESZE_SAKNR1"
"ZDM_REC_BALDEACAO_TRANSBORDO","ZESZDM_REC_BALDEACAO_TRANSBORDO"
"ZDE_CODE_RETORNO","ZESZDE_CODE_RETORNO"
"ZDEMM_ALIQUOTA","ZESZDEMM_ALIQUOTA"
"ZE_INDEX","ZESZE_INDEX"
"ZDE_INF_CTE_NORM","ZESZDE_INF_CTE_NORM"
"ZDE_TOMA_CPF","ZESZDE_TOMA_CPF"
"ZDORESULTADO","ZESZDORESULTADO"
"ZDE_NR_PERC_AVA_GER","ZESZDE_NR_PERC_AVA_GER"
"ZDM_TIPO_ESTOQUE","ZESZDM_TIPO_ESTOQUE"
"ZXNFE_RENAVAM_CTE","ZESZXNFE_RENAVAM_CTE"
"ZDE_REME_CNPJ","ZESZDE_REME_CNPJ"
"ZDM_TP_REFERENCIA","ZESZDM_TP_REFERENCIA"
"ZDE_NFE_DIST_PED_T","ZESZDE_NFE_DIST_PED_T"
"ZCOUPA_CUSTOM_FIELDS","ZESZCOUPA_CUSTOM_FIELDS"
"ZCL_DOC_ELETRONICO","ZESZCL_DOC_ELETRONICO"
"ZGLE0035","ZESZGLE0035"
"ZDTACHEGADA","ZESZDTACHEGADA"
"ZSDED013","ZESZSDED013"
"ZDE_RNTRC_ATIVO","ZESZDE_RNTRC_ATIVO"
"ZDM_PAIS_SIGAM","ZESZDM_PAIS_SIGAM"
"ZCOMENT","ZESZCOMENT"
"ZDE_VLR_BASE_ICMS","ZESZDE_VLR_BASE_ICMS"
"ZDM_TP_COD_LOCAL","ZESZDM_TP_COD_LOCAL"
"ZMATNR","ZESZMATNR"
"ZDE_SITUACAO_DUE","ZESZDE_SITUACAO_DUE"
"ZDE_ST_NFE_FISICO","ZESZDE_ST_NFE_FISICO"
"ZDM_CODIGO_RA","ZESZDM_CODIGO_RA"
"ZCA_CAMPOS_CREATE","ZESZCA_CAMPOS_CREATE"
"ZDM_CONTROLE_ADM","ZESZDM_CONTROLE_ADM"
"ZSSD_APROV_PAGTO_OV_LOTE","ZESZSSD_APROV_PAGTO_OV_LOTE"
"ZDE_LOCAL_LATITUDE","ZESZDE_LOCAL_LATITUDE"
"ZDM_SEQ_OB","ZESZDM_SEQ_OB"
"ZID_CHAR10","ZESZID_CHAR10"
"ZUSNAM_APLIC","ZESZUSNAM_APLIC"
"ZDM_PRODUTIV","ZESZDM_PRODUTIV"
"ZDM_TP_PRODUTO","ZESZDM_TP_PRODUTO"
"ZDE_CANCEL_CTE","ZESZDE_CANCEL_CTE"
"ZDE_US_ULTIMO_LOGIN","ZESZDE_US_ULTIMO_LOGIN"
"ZPEDIDOS_STRING","ZESZPEDIDOS_STRING"
"ZDE_AG_FRETE","ZESZDE_AG_FRETE"
"ZCRITICO","ZESZCRITICO"
"ZDE_US_ESTORNO","ZESZDE_US_ESTORNO"
"ZTX_PAR_DOLAR","ZESZTX_PAR_DOLAR"
"ZINTG_TOMA3","ZESZINTG_TOMA3"
"ZE_S_COD_MOTORISTA","ZESZE_S_COD_MOTORISTA"
"ZINATIVO","ZESZINATIVO"
"ZSD_HORA_INI","ZESZSD_HORA_INI"
"ZDE_PROCESSO_CTE","ZESZDE_PROCESSO_CTE"
"ZDM_QTDE_UC_EXPORTADA","ZESZDM_QTDE_UC_EXPORTADA"
"ZDE_ID_FRETE","ZESZDE_ID_FRETE"
"ZCTLGLANCTO","ZESZCTLGLANCTO"
"ZDE_CTE_DIST_NIT_ALV","ZESZDE_CTE_DIST_NIT_ALV"
"ZDE_DOMINIO","ZESZDE_DOMINIO"
"ZIB_NFE_DIST_ITM_T","ZESZIB_NFE_DIST_ITM_T"
"ZDM_NM_SEQUENCIA","ZESZDM_NM_SEQUENCIA"
"ZHORA_INTEGRACAO","ZESZHORA_INTEGRACAO"
"ZDE_DS_LOCAL_COLETA","ZESZDE_DS_LOCAL_COLETA"
"ZCTMM_CHAVE_NFE","ZESZCTMM_CHAVE_NFE"
"ZNUCONTRATO","ZESZNUCONTRATO"
"ZDE_DT_BASE","ZESZDE_DT_BASE"
"ZE_TXTCDGRFE","ZESZE_TXTCDGRFE"
"ZCLMM_BP_APROV_RESERVAS","ZESZCLMM_BP_APROV_RESERVAS"
"ZDE_MOVI_USD","ZESZDE_MOVI_USD"
"ZDE_PESO_ORIGEM","ZESZDE_PESO_ORIGEM"
"ZDE_DT_CONFERENCIA","ZESZDE_DT_CONFERENCIA"
"ZDE_NFE_ENTRADA","ZESZDE_NFE_ENTRADA"
"ZCHASSI","ZESZCHASSI"
"ZDE_EST_APROVACAO","ZESZDE_EST_APROVACAO"
"ZTPCLASS","ZESZTPCLASS"
"ZDE_DS_SERVICO","ZESZDE_DS_SERVICO"
"ZDE_DS_TIPO_NOTA","ZESZDE_DS_TIPO_NOTA"
"ZEMM_STATUS_COUPA","ZESZEMM_STATUS_COUPA"
"ZINTG_COMP_T","ZESZINTG_COMP_T"
"ZDM_TP_PESSOA","ZESZDM_TP_PESSOA"
"ZHEADER","ZESZHEADER"
"ZDT_LANC_LEILAO","ZESZDT_LANC_LEILAO"
"ZFIRCOMP","ZESZFIRCOMP"
"ZE_SS_PLACA","ZESZE_SS_PLACA"
"ZCONTA","ZESZCONTA"
